season,date,tournament,rank,player,putts_per_round,total_putts,total_rounds
2020,2020-10-27,ZOZO CHAMPIONSHIP,17,Billy Horschel,28.75,115,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,17,Chan Kim,28.75,115,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,17,Rory McIlroy,28.75,115,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,17,Vaughn Taylor,28.75,115,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Corey Conners,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Dylan Frittelli,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Sergio Garcia,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Lucas Glover,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Shane Lowry,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Collin Morikawa,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Chez Reavie,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Xander Schauffele,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,23,Gary Woodland,29.0,116,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Rafa Cabrera Bello,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Mikumu Horikawa,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Danny Lee,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Marc Leishman,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Ryan Moore,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Pat Perez,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,J.T. Poston,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Jordan Spieth,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Kevin Tway,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Harold Varner III,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,32,Matthew Wolff,29.25,117,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,43,Paul Casey,29.5,118,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,43,Tommy Fleetwood,29.5,118,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,43,Emiliano Grillo,29.5,118,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,43,Adam Hadwin,29.5,118,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,43,Viktor Hovland,29.5,118,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,43,Sung Kang,29.5,118,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,43,Kevin Streelman,29.5,118,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,50,Charles Howell III,29.75,119,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,50,Ryo Ishikawa,29.75,119,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,50,Si Woo Kim,29.75,119,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,50,Kevin Kisner,29.75,119,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,50,Jason Kokrak,29.75,119,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,50,Adam Schenk,29.75,119,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,56,Keegan Bradley,30.0,120,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,56,Wyndham Clark,30.0,120,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,56,Shaun Norris,30.0,120,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,56,Ryan Palmer,30.0,120,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,60,Daniel Berger,30.25,121,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,60,Joel Dahmen,30.25,121,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,60,Matt Fitzpatrick,30.25,121,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,60,Shugo Imahira,30.25,121,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,60,Adam Scott,30.25,121,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,60,Justin Thomas,30.25,121,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,66,Sanghyun Park,30.5,122,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,66,Andrew Putnam,30.5,122,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,68,Rikuya Hoshino,30.75,123,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,68,Joaquin Niemann,30.75,123,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,68,Louis Oosthuizen,30.75,123,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,68,Tomoharu Otsuki,30.75,123,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,68,Scott Piercy,30.75,123,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,73,Bubba Watson,31.0,124,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,74,C.T. Pan,31.25,125,4
2020,2020-10-27,ZOZO CHAMPIONSHIP,75,Abraham Ancer,31.5,126,4
